node1,node2,distance
1623,1430,14852.591341996596
34,804,6655.616167775007
119,423,13706.087931667993
367,2523,8565.425385975326
1936,2072,2462.648697975143
797,2356,15105.84039840497
1264,1519,1199.451462227277
927,156,6598.29384801362
513,2157,9841.959342233484
1019,55,1000.128291490263
1227,1226,15696.552816638294
1109,80,2206.2116074290734
15,166,7260.814874636025
2427,1527,13453.472365736807
1045,1973,1528.2060614162833
1477,1802,4094.9017891658864
1336,1550,20954.805944167554
471,817,2934.915941442905
1823,592,4067.201519151504
557,1568,2605.9634441621347
218,497,2901.6196008934653
2179,1160,1834.0122470852732
2083,277,2814.707184741533
924,1676,5822.098979627456
584,2097,2426.1842261745387
554,1280,6020.7950112330545
990,238,18096.31229438489
2353,1060,6678.421391715406
1352,1913,2948.5334249276766
974,1243,2928.8881704166324
1963,1659,21972.86295191029
2323,1590,6772.494673686404
2110,2127,10948.545505919366
1828,831,1825.9774858240692
1313,2493,8265.75838421729
1875,940,36706.32592975772
1781,441,7003.10127870753
1694,1334,4595.6445650555315
2196,2254,2470.1201907929353
361,792,4150.809561084183
2327,2553,14045.210469670905
647,2035,3361.0397528985836
2501,2497,2054.7772844059646
815,499,1576.0919510393257
1826,2378,2159.2925323502045
1749,1122,2594.816593203997
2564,403,1119.3357611167942
1932,814,13864.499825889396
1361,1948,16057.949903963916
1005,2222,3549.6692790725992
1707,44,1414.1983208725426
917,742,1519.009936192682
2282,2162,40032.79352529879
2058,2247,5142.287479011432
2279,1868,12045.703527000493
749,1985,5357.587680866098
2071,1497,2195.435194427106
751,1985,3246.7797944506556
2344,1435,19997.042064265792
2178,1331,20590.662728185296
561,823,135456.66111687693
1135,774,6126.71746650611
2017,707,2306.783570680409
2052,1625,2352.1113200123727
500,1564,948.8889666195618
637,476,1015.0495550142468
1566,1621,21971.655514199985
274,1791,2805.3399937161516
1989,1018,2484.7471959344125
2053,2327,6395.943574814814
1444,222,1399.207052178963
514,790,1296.193160162008
166,546,6751.381600669065
2492,880,14258.044214904927
2171,657,5431.442369170127
365,1165,10636.395020938115
473,451,5266.653585393834
950,1468,4314.878002493017
153,1505,9998.396618159122
1685,2223,3662.828625281653
1373,1869,2634.580721395768
1949,1758,2149.630234118756
1677,487,11408.48969532335
2141,387,23134.235584739203
1129,1888,3852.7012978561843
2558,2034,7287.3492079520065
2147,881,2094.103944487553
1192,258,7507.701840455655
1233,2225,1143.6909291282664
733,255,732.7874857725838
90,25,743.9006179740369
90,27,1260.6888751382817
2029,2167,11205.712482581328
939,1424,99767.9719307977
1961,32,2698.2381013608224
290,591,2286.1211651793324
142,821,11458.128137726975
2180,1354,139949.09091067367
1830,1517,3358.938024113923
717,2434,28849.475039541252
2339,2480,2730.1252882375175
1610,1729,5559.906344001452
65,978,11523.712982615529
923,946,7045.045257589729
2131,1159,12597.149336985094
1728,1651,67387.3067947355
1911,2450,1714.7050786269945
580,1052,3000.5381239527555
1840,332,6380.94314045385
9,1005,5353.2995812326235
1057,1811,14700.884655157166
1935,1393,17563.972817263588
1693,1956,1025.3022481701894
2559,2259,4480.787902066239
9,1001,1890.1997590341773
1674,1276,2195.434472755415
1476,119,7911.349357587119
2273,934,10774.429704305689
2433,1206,1922.7690689740082
527,852,5637.908243855661
384,216,40405.7215284671
2309,1624,2016.8922461157717
1370,280,19639.836937569195
1782,2224,2343.74310110712
1615,2167,8426.144398028355
742,68,5475.820553823302
1398,1821,27771.982935839707
2271,2544,2711.059521721912
2535,2493,6228.578236620783
978,798,41920.19436104114
2267,1957,19080.670006924014
312,2146,1205.0482618737194
1945,1195,4098.010973955101
615,2046,10724.078011991267
2317,1897,2525.09464588511
795,1881,4395.850035740006
1208,587,39911.41162504892
2499,1200,6882.465967089387
167,735,3197.7745779984807
2389,2044,16205.620083487418
103,2454,8594.5929930207
446,1652,1552.038461207943
796,669,11593.482329676295
1357,481,6455.98192991525
2406,1220,1574.8675230723154
1136,2239,5765.46407923936
2424,1298,1716.2336031741738
233,2201,20682.697789165937
2435,584,5204.1196503093415
280,701,10596.150359495961
821,2345,11424.39725041835
9,264,1383.0054048047978
1827,654,39731.71830653599
2572,1461,848.6968818201002
208,280,4458.978399469091
2346,1078,47703.52942357772
1440,1491,1698.8626838373984
342,2089,20788.380270008875
1453,2059,4273.485477819974
2434,300,13847.519698904758
656,798,14643.964164480636
1079,269,1853.8026791580758
1859,586,10778.384976777115
2110,1673,5336.7303963771465
1804,1396,1036.039001232278
2326,1013,2531.890171997841
2190,1602,11130.567219628141
2025,2093,898.2958370075524
238,903,11480.763209436911
17,617,1449.9225287277789
761,989,3174.5825712201326
1821,135,3355.99072781666
2139,292,681.4195294734357
1457,1349,3971.5742695671615
585,1422,8278.267465721417
899,377,4790.65945009614
2180,1310,2209.4109415537005
147,1422,4833.181930284659
366,1886,4449.932210989458
656,2035,51378.76852855456
1389,855,12121.72596361647
703,1103,21923.06447536062
1389,856,12335.859028061666
1176,1198,2497.724182299254
567,2210,25539.070515390154
41,94,3294.5256554533407
1977,803,1891.5647037487959
97,2404,13274.636998783542
2157,2307,1128.408788749974
1202,824,7765.649685422708
2237,2510,36847.67822905638
349,2077,25466.046781960384
940,346,35445.97216211104
1856,680,8369.07018843835
2270,1875,4257.951386582277
2561,610,701.7550327304139
2492,2536,1181.7200798473725
1268,737,14028.118441019735
1278,587,26469.30815237591
1536,267,5046.439272037884
1191,2583,3155.7545120419354
216,1163,6233.322137948531
1541,691,4384.044841054251
513,2196,12227.483397382566
1764,1292,4383.9301543735
2517,2044,28959.051736231773
1793,270,1511.0879380371887
537,1477,12225.391593808401
304,893,8482.546132017156
2036,114,2262.5421442071856
1937,263,8649.604176166127
2210,919,45687.626190750954
2151,2170,1410.917722060525
1522,1353,2545.4150953096673
2437,142,7363.717741838294
1665,1200,11966.979309375247
2017,2283,11355.39349035956
808,1380,5974.992437977494
406,1467,5219.535333781516
1520,2135,4425.1095520566405
1078,2240,2360.368500694952
1633,1296,2373.2581675812253
635,1692,8206.366287023637
2514,513,2057.816244598502
841,2441,1673.1215258122804
1398,446,71339.8871376715
818,1686,6656.4439575471715
731,1027,5699.447760050913
1634,989,2974.7269891836104
1451,1951,14352.077309513614
2354,940,43924.63530364783
2249,749,4215.636025310058
1525,2035,5450.211368419102
1098,2250,1201.0084525936136
1391,1831,5308.280362890662
432,1267,75879.86350939986
864,173,14778.499756718134
2099,553,48990.33619785743
886,1668,6092.795702470588
1410,716,5700.815107228772
2412,605,2354.430903139934
1208,1389,23735.87382717539
1853,1972,1630.3924023943596
2075,2463,3439.0260785069368
2119,1300,1416.8731677718051
1259,2069,1600.5666079385655
2253,1571,5559.971463619009
1879,2231,2902.10045285531
2411,2402,7358.611309917058
525,2035,32252.752192391847
1231,951,1871.1519501021262
1521,1904,10856.106055910082
2544,2518,1629.007385455182
1186,1393,8934.982515640764
1932,2361,7739.290683388517
2001,1858,9049.366792121575
1344,2220,9439.157835995633
1455,2167,25267.80909607529
721,2024,17081.775975301975
713,599,2309.052381088536
1894,2419,643.8482603650075
442,1025,14251.603161588171
2188,2004,2019.9768211038745
940,1166,19121.539912472526
1890,1455,12683.08856406142
2277,1413,1615.484407468535
872,41,4458.361100866768
2282,1793,6238.4401305097235
1199,2000,7551.317976530551
1687,1446,2219.7685033953107
2352,2094,3045.565577897719
2350,940,6126.007894023304
2274,2326,4168.340985852041
546,1885,3503.2034539609162
680,488,7410.615795710426
1827,1222,24575.305649704904
737,2487,8879.53869607769
222,243,1488.7521206439096
1827,1229,129961.10105012274
1285,109,20307.31428030845
2100,18,3368.069222988097
1020,1132,4394.005195762176
1836,1251,1645.6629113623624
1331,1596,13743.225611891834
2309,2170,2410.474297169351
1519,552,795.4907228303111
1876,1523,2878.0318855971423
2497,1174,4267.238730524699
1865,2210,57570.08491068706
1334,667,5067.37324419786
608,472,1391.2084797282778
2162,2166,4425.148867513499
2331,2198,1081.6115436225505
1092,473,1698.646000846213
2207,516,4258.643486586378
952,1013,12945.285131729413
1681,230,2497.1752621965734
1013,358,9873.443105788794
1174,1434,6333.913121372626
1183,2336,1793.7915570820746
1166,1390,5982.138855178222
2248,2531,24044.52406146614
1613,2440,1780.048782124233
412,969,1671.3686910937715
1974,906,13626.83148824123
1836,1283,1689.7912617732966
487,398,4975.518012500878
718,985,7771.697385480574
1681,229,2548.9870895075223
1339,823,57117.20738633357
839,1902,2110.468541834065
1347,2553,34854.26628601035
2120,2497,18627.461495626198
2431,2434,1139.559933909404
1361,171,3196.1048142280006
1022,486,9783.677314250854
673,161,1793.7606397735626
2208,1048,7198.558042763958
89,128,6842.473381505612
1414,1718,61787.61459050621
963,1545,4097.749303275706
7,1781,2425.976136137435
526,2325,2510.2453557950525
850,2522,33304.700900948694
1818,1643,10027.583317099288
1957,2459,29952.090728875683
380,1294,6584.032468036329
1931,581,6196.320470870633
1542,967,2878.4688845646524
2531,216,19229.26278591488
2416,1951,24334.74578269127
1208,1338,39025.93147864066
2205,2088,872.8533865352596
289,1431,4884.866223890525
1393,2344,25554.243365877286
1875,155,16083.777371134956
12,277,5978.104450893728
1062,170,10368.383376727674
372,1927,1705.5500443516426
614,1430,7059.1618509644195
1644,2190,3062.0574891940228
1596,81,18475.556293666556
2152,2320,1195.5483139415462
2060,1792,1411.2193299476605
1755,251,9901.35115707073
423,1192,31208.955363263427
2286,1770,32859.2010387659
719,1621,2581.5085237096623
1602,162,80142.27896269188
739,1647,4852.025540649977
1286,1636,4746.7422971270735
2035,728,8556.796284614893
1835,1988,1809.5024608127576
821,1863,3395.260889089959
1379,645,3596.4856232710117
1287,1112,2669.15947015648
2590,1045,1102.9294143227846
55,1682,882.2856490329539
1865,2255,7667.343527012528
2313,2237,21512.946055446013
954,1513,1117.3069570244838
1912,2332,3415.8793978140025
2035,718,6641.325525610141
2035,717,26674.29897490552
303,1725,10493.46454141203
2239,590,1854.7887725619923
1979,1181,47395.21733047995
2058,1857,8982.721360664484
1655,465,5228.134419875709
1546,1095,2391.6187304127275
122,2215,1362.5818873907267
2569,1167,726.1825050557146
2358,1025,1020.8858943605803
1309,204,10094.908986857437
1014,569,1457.056916758157
736,1005,2305.671348772054
282,2330,16186.56618291815
744,387,4632.18912900816
2325,977,1735.4571420415984
80,1261,3363.3611502477547
33,627,9492.560452034604
2077,2130,28586.73274411046
2425,384,7518.368006184439
1389,776,18746.96645182621
1504,781,2745.092058787089
2081,1277,4370.569635220823
1827,684,20224.060047370498
1567,2245,6041.3796196466
2035,1481,52115.36690974628
2523,553,20348.17375697472
1073,1897,11574.831681832726
2201,2353,7845.314111162411
1984,1917,8139.248495109498
2510,397,24105.736429913923
106,432,21618.95577835103
300,729,5223.889414050594
2553,717,48556.91954595845
2527,528,4460.891286501714
2295,1798,1426.5746947706823
2029,1615,5015.709952530115
140,1494,2266.137950687635
411,717,2531.7500389682064
2309,2151,1542.2109174267325
1919,1438,14318.879222484231
1123,1782,5036.928875432503
984,982,7705.638521389827
1334,604,756.6521517550644
1347,1253,24560.63099369718
338,407,1798.112567648559
1213,510,1624.1066674060248
318,1841,1958.8263284875725
2046,863,7519.221269115889
2511,745,873.6232214068422
1665,683,30792.937587052278
1044,162,20547.585735010325
1747,2053,12594.48483880821
1040,946,2104.9372783681083
365,1139,2177.838442223563
1656,1728,73152.11187290464
1104,1094,1054.2173176512993
1957,28,26947.70108382268
101,182,2269.8373491368657
919,318,44362.8631181425
538,2258,3374.4859709027137
1644,2159,2750.9944724662037
1652,2467,2325.2292555466065
918,88,15202.891022645787
2087,1909,1556.8839704158652
1299,1829,1110.1678066573181
1572,83,6442.761848763359
1857,945,4826.499907359473
1152,482,3536.4040868415036
2411,308,6784.0095582913855
116,1751,1502.7550402782015
107,1706,1910.6257285153793
1710,280,5795.75346440163
1750,2290,3312.0429604988262
862,2432,5520.849489333851
503,383,1308.0349696656112
16,13,18950.156230859924
779,1481,7588.68129057336
1505,190,4742.381657053256
2023,990,8188.917865632181
1526,1041,2457.6205038637377
1348,1362,18041.427490963066
2227,1015,2859.8329244797083
1468,437,3954.5939471717343
1009,637,3046.1901766512815
423,2494,6534.472836916486
2016,2064,20543.49467387312
1843,1238,5136.217483070182
37,633,17809.14954827033
939,423,136428.30183017344
2201,886,38152.14325063238
612,945,2107.280662606234
290,669,4569.29346736038
1282,2519,9080.80324318752
1568,1328,3685.8392142523676
1063,1618,13278.965971921754
1603,1799,2761.6214887938813
1805,2050,2036.8153625018124
2228,2509,3546.5852242535357
545,1779,6274.600123190079
1195,2282,23950.708613568324
1740,1586,1699.5516450696034
2397,576,210347.72411930235
2071,1481,3139.5297633779956
2385,1021,1290.880595968992
1369,1728,77913.71408981847
856,703,40484.46549933602
338,446,11459.788026424632
51,1632,4887.560084631606
1807,2530,13378.90541932399
143,144,3455.358296618053
325,281,1343.3307689232577
1481,1497,1364.5889731448597
434,35,6410.546722502141
1973,2452,1691.8666275173023
1939,668,2367.023925429858
2290,2301,1358.204951516876
915,1687,2720.9582008509637
2295,2294,3527.518278734964
1729,1024,7595.784404182503
2453,523,7249.377153201764
239,2346,9198.841780386341
340,2509,2408.1060766260334
1295,2590,1268.2862035751543
1185,723,5078.555387519194
1801,1833,818.548340843931
1604,2147,789.1241761454878
1235,2383,2393.1419463709794
2567,1925,4362.683547655658
1081,71,2526.0491354618357
911,287,5059.142525444109
1995,1602,12607.056840146226
641,1406,4082.4870244152553
2287,2115,2074.5779459580167
582,23,4641.45411648554
316,312,1237.528333111766
426,2066,1940.3706254990316
1824,1401,3735.973724808501
2283,1078,4692.297218605574
429,984,8440.134223405588
717,1181,57888.26855330801
531,1398,22303.507932269076
1647,1291,7211.575012171952
129,2239,7035.4159474377375
2172,855,16038.133674212766
435,2303,17576.613236184683
520,1621,12900.415935309822
211,58,2019.5982813704213
875,2414,5270.378677955854
556,911,2753.2942267782064
885,963,2480.0671564764302
908,2173,1796.6841525340024
2097,145,2579.906359762442
73,371,7618.411523344466
893,2127,16680.453017840857
1958,914,5848.172587558422
2110,382,2889.8525391987155
2129,1062,3807.8934735762955
1074,1136,18552.434943898315
1933,159,4641.55501944121
476,1146,1089.0777522042915
2553,1547,27352.044046707382
209,446,27630.847119648082
947,147,4922.36372311171
893,2110,5760.064872088874
2345,2117,6923.3972527614615
1249,1433,5317.558652094316
1677,34,1212.8660243687148
2147,2099,25059.20011811079
621,631,2701.656624986673
2126,1249,9723.808602415016
325,2237,59667.02215651382
1201,1722,19884.40008994871
1118,158,12830.912045276804
1708,1943,13616.514836775821
2174,453,1196.040069398804
1896,448,1268.4239636018485
1651,1623,909.4137312724395
17,1927,6793.277459502513
502,120,19036.117862197163
1318,125,22623.025865158066
2476,2170,2032.1240288158203
1398,2206,16100.423146791652
922,621,5153.394967104438
770,2239,29138.8027936484
301,112,2097.5289769871406
171,118,6789.523130848717
154,1469,12336.266942744449
1230,1149,13762.183700054997
2400,1483,2376.3116281856373
2372,1644,5118.187989787874
2393,2485,17991.10819112395
1172,576,18730.70090436441
220,2033,4347.733524185646
592,893,8842.24346936703
1704,12,1559.5261722260193
1887,717,26297.62835800627
2346,604,1522.4309665105081
1875,2435,10406.834733455446
2500,1644,5579.408119552968
2553,1728,163687.14632813417
1095,329,802.1578663884148
2423,1723,1858.5559140789228
2365,2114,1401.5831490244698
776,2324,12151.584469211997
2180,1257,104326.68842945692
358,1987,15977.559560609863
738,99,1765.0420907384932
1344,1623,24408.789307899653
634,766,5775.453531530991
1071,886,1453.2688074145576
1728,2201,74924.03188296441
2284,1210,2008.5280210510916
1742,241,2397.48584390724
714,722,547.0413916866249
1354,1257,37543.86060252899
1879,1000,6769.40039593327
216,2509,13159.008212356795
2562,1992,930.2708034473317
477,2569,1224.1581275020164
287,556,2328.721847615077
2228,340,1513.1222660747142
403,124,1625.014497261713
925,1156,2231.413167244052
223,95,7903.255421495896
1038,1057,9752.871411565799
1272,1618,8559.007108867561
2242,954,6312.4164595640295
1652,1879,5470.87567064246
646,1224,5453.126999103201
877,1583,1103.9489372235396
735,1040,1310.8813288160761
2560,2144,553.9704129504984
835,830,1383.60958262649
1783,160,2218.417816080218
2264,822,4783.198760890944
889,840,1400.151327795669
2148,137,2952.2658943828046
1348,1551,8108.726137333807
613,2532,2648.5837280287424
613,2533,1688.219227348392
1650,2089,5589.506198680095
1708,1069,1447.2555542237553
2249,830,20439.27056463141
997,253,3816.574922779537
1249,537,8659.700544784298
1492,2543,9644.640822491334
1354,798,27405.478567291197
1042,1311,1632.2889738357276
1969,2182,1714.1961390979213
197,1978,5494.872395804063
690,689,229.02312263987224
1409,1075,1813.8447037119215
1286,2212,3090.1574169030564
360,2446,2146.066207610712
1531,795,4927.862696650377
1338,585,14788.878302379717
1443,1014,3705.5549844747
284,1486,1389.0503524407338
1313,1273,1874.7550880565173
2133,1306,5240.41049174156
247,85,4381.887951604104
1278,622,7214.770562959869
521,2272,5985.562481064451
1488,936,15872.340881630416
1509,1370,4071.8126411095827
2210,1255,20547.508778983643
1386,2571,1855.885556884169
1347,578,6416.262103012498
1115,2244,1786.0588263100792
1497,1180,35142.473682667005
410,338,941.3180525802233
1223,618,659.7211538181032
1208,423,118700.18387053176
1363,796,4740.46524116651
1565,2154,3245.3888174008075
859,346,18008.40467343039
1909,1669,976.0260806373727
978,886,153643.77799899515
359,968,1696.6560867179987
150,511,15174.278440704747
85,213,3911.828123878017
1416,1819,5974.841093995804
2166,818,2877.6786229523977
1778,1389,7468.124774680525
1898,1767,1532.9480389420512
255,427,2866.292153990968
2073,715,2346.2420457527614
329,477,7004.054730288122
1084,2016,9276.066586857965
1498,123,4272.658225916397
61,758,2435.113854144189
536,1327,9306.195474352324
1918,2560,353.60662473968944
1055,634,3050.4727554999595
2039,1838,611.9812650207027
58,1929,1715.4032046782233
2492,742,2482.2178248379955
1585,2031,4523.5804534598665
1602,927,28115.55271719749
2244,1293,2546.5057720332206
1763,727,2143.2889003263404
1934,576,112162.60429308022
789,1136,6547.0630907654395
1344,1651,23621.255011454516
589,1456,11418.86434998471
812,2030,1877.253754426542
2361,1161,16659.529923758535
265,1656,6737.214385424029
756,2426,2681.1418283992125
439,30,20895.142512953396
2374,1230,12650.023918718241
1276,378,2229.4225879772125
773,1577,3332.5003398160484
2581,959,15013.854206961427
960,1180,19425.622333940035
44,1709,1484.9954035643611
865,2186,896.6274672636074
746,1592,5829.102543939141
1044,1602,60440.7800513016
656,2137,3512.7729245532473
2399,2397,1374.735824883959
599,554,2420.6453584497644
1965,231,5829.185717755477
1489,1871,2713.637050230447
2004,763,2851.463536604615
1195,804,14917.550627615972
1545,2051,4449.496642520936
883,381,1563.5795624215027
282,216,19968.852439770584
1530,2553,24253.73949929758
2428,54,2850.38188092022
1725,1428,6385.478496332203
2341,2537,2815.3542681142653
137,2514,827.8208767741573
1877,2067,3503.960439870154
590,1216,1997.8407770879296
627,1403,5731.591831035258
2153,2552,2103.955574339225
1162,1727,2354.7747361803276
2388,1451,51657.50204215763
1029,1605,2053.1907870926466
2432,1157,3543.714718566781
2241,757,4539.497310028385
1301,1376,4524.743226165424
1163,2228,4013.730442654202
919,2584,13645.964634424214
1642,687,4910.769898770354
575,2542,1120.9590491205818
656,671,8177.907756029133
305,128,5557.542903232397
2416,580,1818.6732070284525
1645,2344,6942.8340787342995
1375,405,5279.344519819717
1770,1963,46028.254681049555
2065,126,3601.321041506214
1291,342,15387.435032940717
434,1674,2498.007542182734
1585,1520,2397.0523363299717
1977,2311,2685.144323626358
1770,1969,4046.4103797174857
561,1934,18008.61953347407
2149,325,2294.9780929551684
1534,1939,2477.2960680730503
106,231,15590.481910277087
1441,303,13692.069367092558
2502,1009,2690.0975739391606
2587,459,13528.945314393985
631,922,2499.5741053565853
2434,2032,5831.656562154715
576,93,8950.687172799091
2016,1432,5804.094310229221
1085,2201,6918.155082109806
574,1877,3570.2728281318255
1111,1086,947.3936448422575
1193,1429,3052.3009343346002
1499,341,3921.844487774706
977,1042,1032.2938370840045
1457,1257,60839.394759207265
1304,2145,5089.764261754495
306,2566,2298.6017576425256
1858,439,23861.704076499722
532,619,12379.944915416876
1886,1876,2646.970021570976
1656,2063,101357.16588781391
1201,1026,4224.388985093412
6,549,4584.458344257471
1032,1784,2434.079236132554
91,282,36202.56641071352
102,1678,8387.793002810344
1921,471,7621.036255009555
1011,15,12206.171117866106
1007,1340,7250.757032569795
1881,1951,7294.509132229057
2095,1334,18123.945386563024
1673,2446,3634.199949357174
226,2175,4718.340537766115
676,2071,2139.0685133168477
2062,1330,2632.803703631569
2172,179,4307.559726794286
1787,2073,4056.1378103515863
94,940,9321.330923453548
1965,1195,5818.306431176794
1006,1962,959.8948117597246
2436,2311,1984.8117368344617
1957,666,12387.145132635616
64,1834,6978.920101620397
2032,842,2763.5554896864273
318,853,1714.1967735314288
801,2358,2027.0693083833055
1907,748,2582.285530537882
1535,2490,6193.2001504786795
1637,1776,1239.7541346472249
189,523,5153.367749718958
921,1403,1986.6780591967592
1656,798,12164.682128145385
2098,2167,11822.671512306995
2094,1944,2070.057486627111
2427,817,11099.237004519366
1861,725,3256.9042895703924
394,1332,3464.280249636287
1424,1208,91879.72412525506
398,483,12738.642006287731
702,1858,1450.2586733526998
2361,2402,17648.88931784159
173,1349,25729.254171135115
338,1899,4596.956541320107
391,1733,2224.944652701388
2148,2170,845.8213266398908
657,1763,1774.3365625464273
2014,1207,2414.9354487627775
2362,876,2078.1227350215922
1208,1250,18760.200869773467
645,2319,16911.034746086614
398,1945,4551.315462521976
1407,218,8753.04023423514
1504,1498,756.6672333454522
985,1164,2810.967793940002
1833,2299,5223.029498233923
1481,1526,12795.668157380467
1066,989,7099.5291235086515
1752,1388,2608.35201494144
709,927,4153.556525467846
2000,1808,4835.190441168271
1392,68,4041.179028642009
905,893,10416.553094348137
148,598,1130.36205888146
1421,2075,3468.931558759531
22,1481,1273.348879846505
1477,2458,10219.378389204203
1880,736,2939.8081979276367
650,2056,10950.829850191312
2545,318,8149.861468671745
1954,789,2904.0300929068258
1197,395,1692.5807768042935
517,1525,6116.9708404579105
561,2397,112063.87762726216
2115,2114,1405.6163003463678
2402,2101,11940.204712895227
2383,1421,4816.335421422446
1803,1364,6596.421025924523
1100,864,4623.574520654286
929,1749,1553.673469101337
1624,778,928.8384243236407
1414,1602,126705.99308592125
798,1336,10413.38759530576
721,366,4147.261596870716
1561,283,4971.797084511742
2182,2027,7186.11021684556
1447,1612,3871.6789489406933
2111,649,1987.6518746091062
874,1967,4686.107679021398
1867,1971,7708.026870196324
1575,97,11682.506343797691
2127,1489,1489.5113933289176
1656,48,22669.428052470343
920,952,3167.4775308381836
1171,1043,1088.2660496961291
467,990,2595.4934252935686
2465,216,20991.512825972455
1018,626,2654.1409631384236
1807,1165,8771.58309698108
508,707,7915.302964082057
277,356,653.0056647808372
71,889,4440.3257470344515
294,2329,10255.750494829794
2423,802,2259.584363077253
1530,480,7750.059837816318
683,2089,22117.360091636427
1461,1569,460.7113093772825
2372,927,19029.57122486037
311,133,1151.975750655442
2427,2048,5045.499192248198
1455,576,61704.719990702775
1389,646,13371.602578734162
332,708,13258.907529175023
684,1755,18814.438662816796
1449,2380,5958.502688359823
749,751,2483.875990710356
1320,325,6877.361606327956
1423,1872,10311.948591069566
720,1452,16106.073061895806
1107,764,3008.5345755516664
350,2023,6415.537186104495
270,487,5279.637112563763
2156,2242,1037.9092956222967
557,447,8140.103108958433
1930,2125,9177.334287095506
1035,47,13921.27274790495
678,520,8366.402567799336
959,1309,15013.76761646945
346,2481,37292.98090651808
2130,1728,24589.803093409253
99,2528,1239.7379597469685
50,393,48513.33318952316
1468,1762,17309.948259071694
2436,2282,11001.840518287197
1292,1557,3957.842218203463
200,280,14984.785386065992
509,952,3818.461076686162
1470,2285,3140.866054688214
447,2085,21294.448867154417
2519,720,7770.825515381924
701,807,2943.309737431825
811,575,947.4772059211765
1334,1322,7146.790246578112
989,2123,10515.020055273211
244,870,8359.008413464268
1252,791,23613.86783092023
400,290,1802.236501132574
2099,1910,11889.293665332018
1600,443,1258.2891692192486
2288,349,22296.280901408983
313,2456,1751.971705855867
1895,33,6755.995565378903
1843,1318,27787.988950867148
1467,1642,783.1779523800119
2332,1711,2162.8528055943975
2093,216,5196.914841681127
765,924,7788.263760587275
50,14,9574.416304133447
1487,2039,973.3332748149003
1033,737,8516.346791109914
1392,89,4236.545567962549
1327,140,3397.7602640848736
2513,2194,1197.1883487469115
1165,376,3480.617456597217
1069,2076,1180.9907189688251
2531,148,6009.725446577162
430,682,3772.143863712329
1317,1730,7390.225193926956
50,1621,47203.79738740893
597,141,1487.618664777268
1381,564,4453.619180025985
1551,949,4364.9176601114705
974,86,4908.648300276594
325,363,17466.954535899968
2434,1534,13459.890750861086
446,450,912.5846804134384
1439,1515,1137.1871086545511
1142,219,1455.606750628093
784,18,9337.546624118155
1270,695,19735.14470480021
150,1803,15099.45950606203
615,1541,10560.910677167134
2330,1423,6805.9825819691705
1819,2347,2878.349380645685
578,981,4643.02734427165
855,1208,35815.54494264106
1748,1803,21162.42965401435
2502,1931,7526.04828146793
89,64,5397.593255618997
651,1787,5876.085972650085
2510,2547,11257.63149409602
2393,2335,3760.178497820148
2275,2321,3717.0524128007087
1840,2252,1548.7594194413673
1685,2373,2806.6688550257973
2053,480,3290.591390105519
1456,1058,34488.07734142277
2297,242,5896.17953105943
363,567,19226.66162703459
944,465,1867.0861613656377
240,807,10520.508395738652
281,1818,1205.851972647517
2163,1760,4664.390423220475
2071,308,13899.202820391372
37,1800,13205.953094432363
729,2434,10434.026122879763
1925,573,4126.598231667606
66,2568,790.9736996091693
1101,260,1266.9605559184645
1386,883,11162.024818986116
2340,1073,5367.920074279609
2044,576,47066.19972515517
717,1279,6357.823934092985
2285,1473,4829.433538507682
1719,423,66535.40952588142
522,587,12156.535398718754
1923,1690,4741.176791192784
972,1958,4660.782155215327
1722,758,8690.7039093703
1136,1836,19053.91568621572
931,2260,9571.909136603825
1403,289,22794.201652596366
1690,919,60676.142677388074
1300,1159,1674.49092028018
748,1847,2090.2558866788604
445,1341,3246.0582722366107
571,1471,12736.035329954657
717,1267,231854.8708051467
1854,1984,6246.366510870747
939,534,3317.894592467262
2118,1244,1033.3068420161517
770,807,13191.922035307247
1589,1351,2746.8534476880063
1452,797,8600.365658271447
2492,827,1534.6859272961499
362,1423,4001.1413007768083
857,854,1104.5716051033803
1182,2106,11432.678231691503
1180,1342,1863.013704067163
2035,1313,15454.287620630399
1180,1347,22585.141828234253
300,2483,5755.546415495549
1993,2522,12778.280925754427
807,1123,4534.56592488898
2443,2248,5604.081011022955
656,1656,21502.50163775686
1486,1481,5129.387892906306
1147,2005,3193.2637546118026
1848,275,2245.947090279691
1493,797,22208.395588510368
2061,2408,930.5066410733821
1000,446,1182.146156838581
1536,1339,14710.655674453043
2079,90,1353.4904699615195
1526,2221,2847.831292650448
905,1102,3707.3903835883903
2314,2524,1890.9895862594194
824,1532,20600.913555083953
2398,2288,3089.53120603084
1025,169,998.8666992750623
352,1858,2901.894807395019
972,1940,5970.5604618922025
1089,265,4291.104183118116
1400,1404,8864.334416212292
62,955,7721.67470192267
630,53,5576.130002660786
1807,1139,1615.904362639077
2108,31,2474.4544472777875
1250,1224,16622.729928405235
1905,1129,4374.251834748984
1109,2397,10897.741356277053
628,1539,5282.634453358082
2442,1600,2016.773861044825
939,587,41347.35131950041
2345,2240,7226.165547158302
1136,1876,7949.837548953032
2126,1375,3561.1197786740686
1544,642,1132.3944890090977
1193,308,7528.880766966464
2206,1672,10151.033040532953
1678,1934,21847.05985627965
1398,1010,9087.721130234804
163,67,8760.517938925386
1586,845,1464.2040918911507
1638,1989,1971.3221496337376
1893,712,8516.070242357386
126,1448,6871.477060163771
398,2352,6896.683745434009
2553,1675,47472.66889258709
